extra_col_11,extra_col_12,extra_col_13,extra_col_14,extra_col_15,extra_col_16,extra_col_17,extra_col_18,extra_col_19,extra_col_20,extra_col_21,extra_col_22,extra_col_23,interactions,launches,screen_time_min,user_id,youtube_comments,youtube_likes,youtube_views
31.15,43.11,38.88,71.56,55.11,43.58,39.93,73.38,46.72,48.94,35.06,66.05,45.47,5,5,9.39,1005,2325.5,12928.5,249747
38.61,46.8,43.65,44.73,45.03,56.57,51.69,39,55.1,44.78,55.41,61.58,24.69,3,1,6.97,1060,2325.5,12928.5,249747
49.02,49.49,41.1,53.32,45.23,59.35,61.56,53.78,69.97,55.58,46.3,51.76,42.79,6,1,10.18,1051,2325.5,12928.5,249747
54.78,42.8,65.31,44.04,50.21,55.13,49.42,29.93,35.21,41.6,44.23,49.83,47.41,7,3,76.82,1033,2325.5,12928.5,249747
47.39,60.27,76.79,51.83,50.55,38.32,50.99,47.15,56.75,46.95,49.84,68.53,40.65,3,4,20.88,1087,2325.5,12928.5,249747
62.49,65.61,51.8,51.8,56.29,60.97,63.77,53.96,57.27,48.17,40.09,40.4,42.12,3,4,49.9,1092,2325.5,12928.5,249747
44.47,46.61,66.65,66.07,35.92,45.01,43.4,65.05,47.17,36.47,47.19,57.73,44.68,6,3,3.9,1051,3115,14502,204475
42.15,43.99,39.76,60.8,52.17,34.64,40.35,60.14,66.08,86.1,54.7,43.79,55.21,5,1,1.73,1088,2325.5,12928.5,249747
53.01,46.21,50.34,53.88,57.58,50.45,44.89,45.97,47.79,36.4,40.35,53.96,43.52,6,3,2.51,1001,2325.5,12928.5,249747
59.33,52.13,49.12,39.13,49.71,34.6,53.77,33.96,51.55,54.96,40.01,58.65,50.96,4,5,42.75,1048,2325.5,12928.5,249747
50.85,46.41,33.87,62.01,50.42,50.6,41.55,54.22,51.86,69.67,39.19,39.03,24.76,6,1,4.78,1056,2325.5,12928.5,249747
48.12,59.93,53.08,46.32,46.09,48.15,68.04,56.04,45.13,52.39,64.01,47.78,51.24,7,0,37.37,1031,2325.5,12928.5,249747
66.8,43.33,27.55,54.63,54.54,45.49,52.62,56.42,64.44,29.81,55.45,43.63,63.74,9,1,37.53,1096,2325.5,12928.5,249747
51.03,48.42,53.57,72.35,48.64,50.18,57.21,81.03,48.32,64.03,59.44,45.41,36.22,8,4,20.11,1021,2325.5,12928.5,249747
63.78,51.93,63.9,46.02,51.27,52.19,55.18,46.49,41.78,57.57,41.72,50.94,53.56,1,0,37.94,1035,2325.5,12928.5,249747
48.41,51.03,46.41,46.53,48.47,66.28,48.35,54.83,51.23,44.22,49.5,44.78,43.7,7,1,34.21,1062,2325.5,12928.5,249747
66.94,31.05,33.2,55.66,47.84,67.74,40.44,39.45,46.78,52.68,45.29,52.97,52.73,4,2,16.96,1030,2325.5,12928.5,249747
48.46,55.11,66.86,49.13,51.02,37.46,52.46,35,45.23,37.29,36.16,46.37,49.21,2,2,17.69,1043,2325.5,12928.5,249747
51.91,33.79,56.16,44.93,44.3,30.44,51.67,37.28,43.71,42.04,44.64,47.33,47.19,6,0,21.83,1084,2325.5,12928.5,249747
71.33,51.42,52.98,44.22,55.94,40.11,51.75,47.36,46.84,45.24,59.96,46.63,42.9,2,2,30.34,1098,2325.5,12928.5,249747
55.73,57.99,40.8,35.05,71.25,33.3,52.2,45.66,54.62,50.02,44.13,49.45,63.2,4,2,7.84,1083,2325.5,12928.5,249747
80.07,48.26,62.29,59.05,42.55,50.17,43.75,41.8,48.44,47.12,54.68,67.2,50.27,6,4,5.36,1041,2325.5,12928.5,249747
47.27,52.92,52.51,32.78,57.08,55.78,53.4,40.97,39.42,39.33,57.75,34.66,38.97,7,4,14.29,1077,2325.5,12928.5,249747
64.05,53.3,35.2,52.1,59.03,59.89,38.3,63.37,47.8,35.42,58.37,65.16,54.79,4,2,39.79,1037,2325.5,12928.5,249747
54.14,33.87,59.91,63.87,55.13,51.06,42.52,46.44,39.44,46.88,40.54,65.51,50.45,2,1,97.46,1006,2325.5,12928.5,249747
42.16,39.32,34.54,44.12,44.94,66.33,48.55,59.51,29.4,31.65,61.74,46.7,48.44,7,1,15.72,1057,2325.5,12928.5,249747
50.32,72.52,41.36,75.94,46.37,48.17,52.58,24.65,47.5,42.06,60.56,62.17,58.19,4,2,9.57,1046,2325.5,12928.5,249747
70.32,56.86,54.55,52.2,44.16,26.83,61.31,53.53,44.36,42,43.18,61.64,52.11,5,3,6.52,1066,2325.5,12928.5,249747
58.12,47,56.32,50.02,42.28,56.1,67.27,48.27,22.07,66.1,52.64,36.17,67.94,5,2,24.05,1054,2325.5,12928.5,249747
47.55,49.78,39,40.33,59.63,40.61,33.59,42.58,57.1,53.46,50.76,53.19,49.35,3,0,0.02,1004,2325.5,12928.5,249747
46.67,34.46,49.69,53.98,47.26,38.16,52.47,71.36,59.29,51.65,40.65,62.95,47.93,4,2,15.85,1056,2325.5,12928.5,249747
37.11,27.61,37.09,51.86,40.61,44.76,55.69,47.44,69.19,80.35,41.38,44.23,40.12,2,1,18.14,1082,2325.5,12928.5,249747
32.58,33.31,66.76,55.83,59.23,56.97,37.23,60.64,58.33,53.25,67.43,59.56,54.06,4,2,21.63,1036,2325.5,12928.5,249747
34.17,59.15,31.88,53.35,59.25,46.1,53.03,44.17,31.92,48.47,47.02,63.83,39.2,2,1,47.86,1053,2325.5,12928.5,249747
45.34,52,48.47,28.68,46.08,64.28,45.69,60.23,52.08,42.18,60.53,38.67,55.65,4,1,59.81,1093,3536,6480,299061
23.58,55.81,61.64,52.15,52.66,59.35,57.69,59.54,49.19,53.59,49.76,50.98,51.38,1,3,50.92,1092,2325.5,12928.5,249747
53.79,45.02,47.97,54.92,68.1,50.94,52.98,47.03,45.69,42.31,39.58,54.6,60.42,1,1,89.68,1079,2325.5,12928.5,249747
47.99,47.51,36.21,59.13,52.48,62.67,58.06,65.55,47.82,52.81,49.65,55.09,42.91,8,1,4.19,1064,2325.5,12928.5,249747
63.91,52.01,69.31,26.36,27.06,51.96,46.12,37.73,44.83,52.53,62.53,46.27,67.36,7,1,38.47,1059,2325.5,12928.5,249747
45.73,44.77,45.44,49.61,37.99,54.43,64.55,25.89,74.38,63.93,59.38,38.08,45.35,6,1,16.51,1007,2325.5,12928.5,249747
46.68,61.68,41.39,47.29,55.65,40.57,78.22,36.18,55.54,68.19,57.9,41.22,43.66,3,4,34.77,1046,2325.5,12928.5,249747
63.13,48.14,71.61,53.91,39.42,62.32,52.04,41.12,62.51,58.38,40.12,48.83,43.86,8,3,40.79,1049,2325.5,12928.5,249747
49.34,51.92,49.51,52.06,65.33,57.55,53.55,39.08,56.75,37.09,65.93,40.51,61.43,5,1,2.03,1029,2325.5,12928.5,249747
40.18,58.19,73.52,50.64,46.65,71.71,50.73,49.96,48.81,41.92,54.3,46.75,44.79,9,1,9.18,1044,2325.5,12928.5,249747
55.95,45.47,53.27,28.67,58.03,52.15,36.39,47.5,53.05,44.21,45.53,41.6,35.47,1,2,7.55,1044,2325.5,12928.5,249747
45.77,52.48,46.55,57.97,51.48,46.48,48.77,58.68,70.84,55.11,56.8,51.44,43.97,9,5,45.9,1041,2325.5,12928.5,249747
43.28,48.11,40.13,60.51,44.55,40.88,41.87,49.65,54.09,46.33,55.33,44.67,41.99,8,3,38.27,1004,2325.5,12928.5,249747
49.43,41.26,42.75,45.87,51.99,68.19,66.27,56.41,39.32,57.96,49.21,43.21,68.68,6,2,11.29,1001,2325.5,12928.5,249747
43.35,64.28,54.77,33.29,45.04,40.3,84.75,47.55,39.4,44.76,57.88,54.46,43.06,2,3,12.84,1093,2325.5,12928.5,249747
48.44,40.56,38.11,44.61,49.65,70.04,48.09,48.07,54.25,63.64,47.86,37.64,63.7,4,4,48.39,1073,2325.5,12928.5,249747
43.48,43.4,58.61,42.17,34.58,38.55,39.1,63.83,62.23,54.1,49.23,46.55,52.44,6,0,4.61,1049,2325.5,12928.5,249747
49.94,51.41,31.59,58.88,51.33,41.87,53.4,46.65,40.58,32.84,53.53,39.69,51.39,7,2,18.06,1021,2325.5,12928.5,249747
67.04,55.43,39.93,44.06,34.78,37.78,41.2,49.95,52.55,62.95,57.82,41.1,43.26,4,3,13.89,1071,2325.5,12928.5,249747
51.8,38.35,48.46,49.51,48.37,50.66,59.43,55.89,44.84,47.57,50.07,46.33,49.73,4,1,3.29,1053,2325.5,12928.5,249747
41.72,59.07,56.69,57.5,45.2,49.08,56.73,40.82,47.65,49.81,35.91,46.57,48.98,9,2,1.98,1080,2325.5,12928.5,249747
44.61,56.27,53.55,57.1,46.15,55.12,45.73,55.77,51.03,66.83,57.14,46.81,62.3,1,1,1.89,1076,2325.5,12928.5,249747
53.82,46.89,65.64,30.69,47.75,55.93,40.5,54.78,42.19,60.77,49.69,62.97,36.56,9,1,1.57,1080,2325.5,12928.5,249747
60.75,61.87,37.92,55.59,63.18,31.44,58.87,46.5,55.62,47.72,33.94,50.19,59.06,4,3,7.89,1047,2325.5,12928.5,249747
52.37,70.57,46.22,39.13,49.63,36.57,40.71,50.03,58.22,64.7,61.87,48.41,48.62,3,2,32.59,1072,2325.5,12928.5,249747
38.38,39.12,46.5,40.51,61.17,44.28,55.23,37.68,41.73,43.33,36.71,75.83,42.84,5,1,47.5,1058,2325.5,12928.5,249747
59.14,33.2,46.94,49.77,58.36,59.02,57.45,64.08,49.89,56.16,54.18,65.5,52.38,3,0,95.09,1026,2325.5,12928.5,249747
42.79,63.3,30.67,39.22,37.77,64.61,57.32,49.18,58.62,49.62,50.39,49.55,55.59,2,1,24.14,1000,2325.5,12928.5,249747
54.93,47.4,31.12,52.9,61.45,40.6,39.04,63.21,53.58,59.2,58.85,42.31,69.34,7,2,17.1,1086,2325.5,12928.5,249747
47.7,33.3,57.44,56.85,65.6,55.2,63.18,42.58,64.31,43.79,43.87,47.99,44.68,2,4,11.08,1014,2325.5,12928.5,249747
45.06,42.28,39.74,45.39,48.96,41.01,52.75,48.15,46.13,45.1,46.9,66.26,63.62,4,4,103.86,1043,2325.5,12928.5,249747
56.45,69.63,43.88,56.63,27.47,38.53,38.88,44.54,45.18,55.5,45.7,33.64,57.44,7,3,78.62,1056,2325.5,12928.5,249747
55.56,48.3,43.55,59.07,42,47.97,49.21,28.24,34.48,48.08,55.5,45.69,45.45,9,2,10.46,1029,2325.5,12928.5,249747
50.02,63.2,66.48,40.42,67.01,38.28,49.77,37.31,62.8,53.98,49.78,40.97,40.84,8,1,8.34,1098,2325.5,12928.5,249747
54.92,42.81,33.78,34.49,41.68,38.19,36.96,43.68,55.28,46.71,56.72,56.87,53.13,4,1,7.79,1001,2325.5,12928.5,249747
38.9,38.39,43.18,42.06,57.93,47.34,62.84,50.7,53.66,40.79,20.31,44.1,59.09,6,3,35.05,1067,2325.5,12928.5,249747
46.25,57.39,64.93,48.34,45.26,61.69,56.29,37.41,59.79,46.96,45.31,57.85,56.39,4,3,0.21,1017,2325.5,12928.5,249747
45.06,42.95,44.96,52.96,51.99,65.75,31.9,57.45,51.03,43.32,32.68,71.37,49.5,4,0,19.68,1070,2325.5,12928.5,249747
48.47,53.96,47.66,35.95,61.09,56.99,37.6,72.14,55.39,42.77,41.49,52.03,57.9,2,2,43.31,1029,2325.5,12928.5,249747
55.39,57.42,54.75,62.17,55.03,35.35,69.2,51.81,41.96,62.2,53.98,54.47,39.81,8,2,55.42,1089,2325.5,12928.5,249747
54.78,67.6,48.78,45.83,47.09,58.15,52.65,67.25,63.51,36.15,48.94,60.6,33.64,5,3,50.81,1035,2325.5,12928.5,249747
37.1,36.12,54.4,47.4,48.11,56.82,51.43,64.22,53.76,54.7,48.22,59.09,52.7,1,1,108.19,1080,2325.5,12928.5,249747
47.55,47.69,59.19,59.6,57.17,65.51,49.18,35.16,45.24,60.34,60.09,58.34,71.73,5,0,68.88,1040,2325.5,12928.5,249747
54.39,50.02,44.76,40.82,44.99,35.19,70.84,37.92,50.63,48.31,48.86,60.77,58.53,10,2,4.8,1067,2325.5,12928.5,249747
52.06,44.91,60.56,41.69,55.81,53.98,39.38,73.53,31.94,58.28,40.42,74.38,32.09,4,3,5.36,1052,2325.5,12928.5,249747
62.56,44.31,61.01,48.08,63.09,59.09,44.6,36.85,55.78,66.52,37.95,60.74,44.57,4,1,28.95,1081,2325.5,12928.5,249747
44.71,50.99,44.74,47.32,56.17,55.91,49.83,43.67,50.35,55.88,56.5,68.52,43.31,6,1,3.49,1044,2325.5,12928.5,249747
46.13,46.89,64.28,53.43,53.81,49.99,51.39,47.15,60.69,54.31,64.34,48.5,34.18,7,0,2.01,1081,2325.5,12928.5,249747
55.59,40.32,35.7,46.63,38.05,41.47,51.77,35.73,35.97,49.45,66.37,54.72,43.12,4,4,6.44,1073,2325.5,12928.5,249747
50.01,46.95,60.44,56.52,52.05,40.31,63.05,48.43,43.04,41.58,62.79,63.72,36.2,2,0,87.66,1032,2325.5,12928.5,249747
38.47,55.48,45.34,47.31,56.96,57.1,58.96,34.59,58.63,38.47,36.74,70.6,41.83,3,1,74.06,1077,2325.5,12928.5,249747
42.17,46.32,56.31,65.27,45.63,49.5,39.9,36.91,49.27,58.35,38.51,52.39,27.37,6,0,34.6,1017,3086,10691,233813
51.51,56.63,52.46,41.44,47.01,36.19,46.76,56.75,45.91,54.17,75.15,60.76,31.78,10,1,7.05,1051,2325.5,12928.5,249747
60.44,62.62,49.98,59.77,38.82,55.8,42.3,39.91,55.82,44.07,53.96,67.85,59.92,5,2,31.88,1089,2325.5,12928.5,249747
47.64,40.11,63.35,55.05,76.9,45.89,53.09,52.91,43,45.88,58.36,51.82,38.93,4,1,22.54,1024,2325.5,12928.5,249747
38,35.87,64.14,35.78,53.79,38.77,39.62,47.88,35.67,31.94,58.57,55.72,45.5,3,1,6.53,1021,2325.5,12928.5,249747
41.22,57.52,47.42,55.56,60.28,59.34,70.63,43.01,34.99,43.1,62.72,57.39,35.64,1,0,30.56,1008,2325.5,12928.5,249747
50.1,45.81,55.54,68.61,53.43,45.15,58.63,30.15,39.18,30.74,68.09,34.55,41.63,8,2,7.03,1028,2325.5,12928.5,249747
32.92,35.88,49.08,54,39.5,45.13,46.83,49.22,58.79,49.82,47.27,42.81,49.45,5,0,47.62,1035,2325.5,12928.5,249747
41.04,47.42,39.57,28.8,44.35,46.32,47.19,59.85,41.88,56.51,30.31,49.93,46.78,5,4,28.67,1029,2325.5,12928.5,249747
38.76,55.47,41.73,47.68,27.9,37.31,31.97,66.96,47.58,44.59,49.74,42.15,41.31,5,2,22.65,1076,2325.5,12928.5,249747
55.84,54.22,34.27,38.75,47.14,45.15,37.41,34.02,58.51,54.04,52.13,42.72,60.19,5,2,139.43,1056,2325.5,12928.5,249747
52.09,45.37,56.64,48.78,49.25,52.4,42.11,47.26,54.67,38.91,53.68,65.23,45.41,5,2,5.56,1010,2325.5,12928.5,249747
51.76,61.14,69.3,60.04,47.3,85.93,50.98,51.34,41.7,46.59,42.23,54.89,56.05,2,3,22.09,1049,2325.5,12928.5,249747
49.21,41.38,26.42,49.4,47.71,57.64,43.44,34.8,50.13,49.3,50.3,54.94,47.1,4,4,10.43,1039,2325.5,12928.5,249747
38.77,57.19,56.01,71.8,55.82,52.64,40.04,50.11,57.62,54.23,48.31,60,52.23,3,2,11.75,1058,2325.5,12928.5,249747
46.65,46.92,55.07,45.96,50.67,52.49,55.59,44.3,46.29,46,32.74,58.89,44.19,5,3,15.69,1054,2325.5,12928.5,249747
37.8,47.24,63.89,42.23,59.15,46.33,56.54,52.46,42.79,53.53,49.86,52.81,41.28,6,2,20.2,1089,2325.5,12928.5,249747
66.78,67.48,36.53,45.45,61.64,38.2,52.17,46.28,47.48,50.07,36.25,48.93,49.1,7,2,81.9,1010,2325.5,12928.5,249747
45.83,65.78,54.39,42.45,51.09,48.21,53.76,39.53,45.9,72.32,33.96,60.4,56.89,5,3,10.54,1000,2325.5,12928.5,249747
37.94,52.02,50.48,50.08,37.47,62.76,42.29,55.66,61.73,38.47,63.79,55.76,35.78,4,1,61.15,1018,2325.5,12928.5,249747
57,46.52,77.02,66.24,32.02,61.7,42.71,50.2,47.86,44.82,53.97,43.37,59.91,5,2,43.05,1047,2325.5,12928.5,249747
50.06,57.42,53.33,69.4,57.36,34.82,40.47,23.94,38.4,71.17,59.7,48.45,57.18,4,2,14.63,1086,2325.5,12928.5,249747
48.76,68.51,23.69,47.23,58.7,62.56,60.3,24.78,43.88,62.09,37.06,45.34,36.38,4,2,23.58,1077,2325.5,12928.5,249747
74.31,45.12,43.97,53.72,53.67,54.87,59.8,75.47,52.24,36.99,37.22,49.89,62.04,7,1,15.79,1083,2325.5,12928.5,249747
58.65,45.89,49.68,51.8,56.5,40.26,48.06,48.78,53.3,57.91,44.37,40.97,29.35,6,1,58.1,1064,2325.5,12928.5,249747
60.45,44.96,46.35,37.68,51.84,44.28,55.84,55.81,51.63,54.95,71.6,51.82,47.16,5,3,52.81,1050,2325.5,12928.5,249747
46.8,68.6,29.32,43.06,50.75,52.34,42.12,48.81,58.31,37.21,29.11,41.55,55.65,9,4,10.14,1084,2325.5,12928.5,249747
65.48,54.96,40.97,44.04,25.58,54.93,45.79,54.23,46.94,75.01,51.16,51.92,50.14,2,4,73.82,1001,2325.5,12928.5,249747
64.89,45.61,35.76,51.68,32.08,58.41,60.06,49.5,58.7,59.57,60.56,42.03,50.92,5,1,22.92,1064,2325.5,12928.5,249747
29.68,41.71,53.27,37.68,38.93,54.82,50.23,50.15,55.89,58.27,54.04,30.49,51.15,5,3,23.97,1058,2325.5,12928.5,249747
56.69,44.18,51.11,30.9,53.9,49.08,44.67,48.75,48.98,48.63,55.66,50.75,40.76,3,1,18.1,1089,2325.5,12928.5,249747
51.47,54.51,48.82,58.25,61.79,40.15,29.93,58.37,53.74,62.3,45.53,65.67,48.1,8,2,9.33,1017,2325.5,12928.5,249747
62.42,59.32,52.65,46.68,48.22,40.51,43.02,39.71,61.66,19.23,62.45,53.81,45.77,7,5,3.48,1070,2325.5,12928.5,249747
48.82,54.61,60.24,60.57,62.08,48.71,58.01,61.56,51.6,52.58,51.93,59.42,54.61,3,2,16.52,1063,2325.5,12928.5,249747
42.35,39.75,28.49,75.15,42.54,43.6,65.85,64.79,61.27,51.18,63.72,59.58,54.72,4,2,3.39,1083,2325.5,12928.5,249747
59.43,63.25,46.45,26.04,57.17,47.58,63.63,47.2,33.62,31.7,65.2,42.94,40.39,3,1,17.94,1064,2325.5,12928.5,249747
52.64,54.16,44.09,62.27,47.39,38.22,45.4,39.67,44.64,36.44,49.31,29.46,54.77,8,0,3.19,1094,2325.5,12928.5,249747
43.66,43.3,59.9,46.03,58.39,55.49,55.71,58.84,38.38,52.2,33.69,52.12,40.3,5,2,3.55,1080,2325.5,12928.5,249747
48.94,51.16,65.64,55.8,54.41,39.74,61.91,81.25,33.67,35.53,47.91,46.63,37.48,3,1,39.9,1047,2325.5,12928.5,249747
55.6,38.84,66.12,46.21,40.33,37.84,44.55,40.04,45.22,56.4,33.28,53.91,47.64,4,4,45.73,1015,2325.5,12928.5,249747
56.39,46.58,46.05,61.4,40.44,31.7,62.14,47.32,49.78,47.78,54.78,55.58,39.59,9,1,40.95,1099,2325.5,12928.5,249747
50.59,61.89,50.83,62.82,48.27,57.65,59.25,47.65,49.81,50.73,52.39,50.23,34.22,8,2,0.32,1082,2325.5,12928.5,249747
45.65,48.37,56.42,47.63,66.72,44.3,61.13,45.35,46.18,46.46,40.49,32.72,34.61,8,0,5.66,1003,2325.5,12928.5,249747
26.85,56.13,50.92,43.01,63.88,60.32,59.11,43.68,46.92,37.54,41.34,49.81,59.9,2,3,25.37,1047,2325.5,12928.5,249747
58.35,44.73,53.11,45.91,65.8,52.13,45.92,46.1,35.88,46.69,52.24,59.05,32.88,6,1,31.12,1096,2325.5,12928.5,249747
47.79,48.91,64.3,39.29,45.59,63.53,42.05,41.94,45.12,33.45,35.74,53.68,34.44,8,1,15.62,1026,2325.5,12928.5,249747
57.47,58.1,42.52,41.16,51.73,47.02,37.51,59.44,66.75,50.67,48.68,56.88,48.16,7,3,45.15,1062,2325.5,12928.5,249747
73.48,61.68,63,67.17,43.07,52.64,50.94,51.87,46.78,59.27,42.54,55.29,36.58,2,6,20.4,1034,2053,6835,105277
43.32,45.97,58.54,48.87,50.69,46.35,32.12,54.29,60.39,57.95,64.51,47.56,44.39,7,3,2.18,1039,2325.5,12928.5,249747
68.8,61.84,40.32,45.09,35.23,35.06,44.81,61.13,56.7,47.63,70.63,58.99,41.91,3,2,54.98,1097,2325.5,12928.5,249747
59.94,65.74,62.9,53.13,46.04,77.29,48.16,51.5,59.6,57.27,55.66,37.04,48.75,6,1,21.77,1052,2325.5,12928.5,249747
34.38,39.07,44.71,51.26,37.52,47.04,65.7,60.58,58.05,66.48,41.95,42.75,38.72,6,2,97.22,1055,2325.5,12928.5,249747
54.69,75.29,51.36,37.35,61.84,49.88,55.25,54.67,63.99,52.6,53.28,77.81,54.95,8,3,1.85,1088,2325.5,12928.5,249747
46.17,52.64,57.07,49.03,37.53,45.54,54.81,52.87,55.1,45.43,44.12,29.62,48.99,7,3,10.72,1047,2325.5,12928.5,249747
66.98,47.52,61.23,59.06,47.23,37.27,65.81,52.63,53.78,62.28,59.58,40.27,53.36,1,2,1,1047,2325.5,12928.5,249747
52.23,50.02,59.77,38.41,38.22,53.56,50.51,53,39.08,43.22,45.8,49.18,49.41,5,0,0.03,1056,2325.5,12928.5,249747
47.53,57.49,60.1,52.08,58.44,48.39,54.74,54.04,50.59,56.1,49.93,47.16,40.55,1,2,13.65,1005,2325.5,12928.5,249747
69.4,28.38,44.89,38.59,64.95,39.77,53.88,53.99,52.96,56.39,49.19,48.1,44.68,6,0,1.34,1055,2325.5,12928.5,249747
51.02,57.48,47.85,58.48,66.45,53.66,36.63,50.54,51.58,36.55,41.78,58.94,49.29,8,3,38.6,1007,2325.5,12928.5,249747
50.77,44.64,50.09,49.92,43.56,35.62,53.52,45.58,53.29,67.68,46.45,58.44,25.37,3,1,14.9,1002,2325.5,12928.5,249747
58.03,48.33,53.14,50.63,50.47,52.83,32.87,59.96,44.57,29.12,62.19,43.25,53.83,7,0,4.43,1054,2325.5,12928.5,249747
56.97,59.09,52.56,49.94,61.11,58.38,42.66,62.16,48.37,45.37,43.16,46.72,68.42,3,2,25,1066,2325.5,12928.5,249747
75.76,63.97,53.8,52.86,42.39,61.68,49.28,62.13,41.44,55.44,51.47,62.08,66.23,4,2,17.69,1012,2325.5,12928.5,249747
44.01,46.36,52.95,50.12,69.58,45.23,32.6,55.97,53.16,60.3,57.76,67.18,61.51,6,2,16.5,1043,2325.5,12928.5,249747
48.64,45.47,32.2,58.59,59.93,35.56,59.88,49.67,69.38,53.73,58.56,36.03,44.83,4,2,4.76,1049,2325.5,12928.5,249747
42.28,60.23,39.58,37.56,51,61.55,63.86,65.3,47.67,64.6,47.83,68.12,41.55,2,1,45.46,1095,2325.5,12928.5,249747
39.99,56.53,59.61,47.92,60.14,46.25,51.12,55.54,58.48,70.74,50.91,60.18,48.51,4,2,29.99,1047,2325.5,12928.5,249747
52.54,41.65,46.72,58.93,30.73,37.76,60.48,55.7,43.86,51.33,60.34,34.34,58.32,4,2,175.2,1004,2325.5,12928.5,249747
44.1,49.2,55.11,50.75,55.97,66.53,44.76,48.67,40.22,51.37,56.65,54.31,61.4,3,3,28.6,1018,2325.5,12928.5,249747
43.36,51.98,50.45,51.17,31.04,68.52,47.09,40.16,48.63,48.67,40.57,63.81,43.28,2,4,36.26,1045,2325.5,12928.5,249747
45.6,43.14,43.85,60.18,62.6,50,61.28,55.14,44.65,58.66,66.67,59.84,51.01,1,0,32.7,1089,2325.5,12928.5,249747
29.37,42.23,58.2,56.74,54.9,55.7,50.3,46.7,55.53,54.5,46.36,60.39,41.48,2,3,13.39,1070,768,13991,353687
52.68,50.76,54.88,45.26,39.39,76.4,43.52,53.4,44.56,66.45,29.26,46.7,44.43,9,2,44.88,1055,2325.5,12928.5,249747
26.75,54.21,64.21,39.21,45.87,53.57,42.88,43.9,59.79,50.21,61.75,50.76,44.31,7,3,27.5,1070,2325.5,12928.5,249747
42.46,58.95,27.41,57.46,44.95,50.28,47.49,56.22,47.82,51.72,49.92,36.96,51.58,5,2,45.4,1090,2325.5,12928.5,249747
54.42,52.32,60.61,38.79,56.28,56.76,47.46,35.1,52.96,68.55,35.6,47.89,60.22,3,2,4.41,1049,2325.5,12928.5,249747
56,56.57,65.81,52.56,56.68,50.15,62.67,62.55,41.23,60.64,44.67,73.19,37.1,7,1,0.16,1040,2325.5,12928.5,249747
56.68,52.72,57.08,73.2,42.06,32.8,47.28,47.84,47.37,46.52,40.33,51.68,41.36,6,1,22.32,1079,2325.5,12928.5,249747
53.08,51.2,40.35,59.31,53.86,43.87,33.01,53.3,39.13,32.92,48.37,35.23,64.53,6,4,2.56,1012,2325.5,12928.5,249747
54.05,46.89,32.64,31.16,37.08,47.4,51.36,57.85,34.84,47.89,52.01,44.4,47.51,3,3,8.33,1014,2325.5,12928.5,249747
63.9,41.46,39.58,51.84,57.85,71.16,42.1,58.29,61.73,42.7,54.38,47.7,47.18,2,3,2.82,1064,2325.5,12928.5,249747
46.71,47.67,65.97,59.87,62.9,45.13,37.67,55.01,62.13,60.88,66.88,67.64,43.36,3,1,15.98,1012,2325.5,12928.5,249747
55.09,37.53,43.97,44.17,48.34,49.87,51.36,57.42,47.81,51.31,34.24,61.55,43.84,4,2,25.26,1041,2325.5,12928.5,249747
51.46,42.24,52.93,24.31,48.06,40.59,63.45,44.23,57.09,51.95,58.13,47.2,53.89,5,1,16.28,1029,2325.5,12928.5,249747
59.75,52.43,48.95,40.17,29.42,56.04,55.83,36.85,43.2,42.68,34.7,51.23,50.24,3,3,119.78,1083,2325.5,12928.5,249747
44.49,66.3,35.95,55.64,54.63,66.38,34.59,51.53,47.83,48.14,48.22,40.93,51.29,4,3,13.53,1086,2325.5,12928.5,249747
53.58,50.13,44.63,49.7,66.16,54.96,37.27,57.11,45.34,54.56,40.9,62.58,55.98,6,2,166.24,1081,2325.5,12928.5,249747
40.13,53.69,50.57,35.2,50.3,55.43,60.49,49.48,59.72,34.12,65.61,17.5,55.92,6,5,3.81,1028,2325.5,12928.5,249747
58.3,41.88,53.24,64.72,41.21,50.42,48.25,30.76,45.21,35.66,39.4,51.86,55.9,6,0,27,1055,2325.5,12928.5,249747
53.52,63.7,43.21,48.55,25.92,58.14,45.93,68.57,57.83,38.73,54.74,56.17,52.79,4,3,16.34,1094,2325.5,12928.5,249747
54.77,56.9,57.29,40.18,71.43,34.42,59.69,30.07,61.41,40.32,43.08,22.62,58.55,4,3,33.41,1022,2325.5,12928.5,249747
45.26,41.18,51.9,53.15,58.58,42.16,64.75,51.92,62.06,48.33,46.8,45.18,55.13,2,5,154.46,1042,2325.5,12928.5,249747
47.68,44.52,29.48,66.58,38.73,46.15,31.66,54.2,38.24,47.69,54.41,59.87,53.65,6,2,16.33,1005,2325.5,12928.5,249747
45.75,72.37,51.18,37.49,48.65,52.15,67.74,67.24,53.31,59.74,49.83,53.68,39.79,3,0,119.85,1038,2325.5,12928.5,249747
66.42,53.37,38.07,52.1,58.14,58.97,33.62,44.35,56.58,61.09,58.56,46.26,46.91,3,2,0.06,1050,2325.5,12928.5,249747
49.13,52.99,59.93,56.72,39.38,69.99,54.46,57.89,50.63,62.94,51.1,55.07,53.37,6,2,19.91,1040,2325.5,12928.5,249747
48.1,52.93,39.17,51.3,35.09,52.03,47.5,43.02,48.41,47.42,45.63,44.66,41.54,5,1,67.04,1063,856,1983,56640
50.69,48.32,45.22,47.39,42.19,54.73,36.07,49.48,70.73,57.29,54.47,63.88,47.68,3,4,7.86,1020,2325.5,12928.5,249747
